comp-1,comp-2
-6.533712353649575,2.2190343184697214
-7.2239753967221105,1.7505100474140842
-6.284933014257072,3.782822218097665
-3.5553330667415604,3.2206178382675974
-5.104071003609853,1.00863202904664
-4.580470115045216,2.9407586482240453
-6.992706352274675,1.4325812247535559
-7.3368374263941885,1.2566177700368462
-7.4120569248358805,-3.4509826257099565
-6.549349799625908,-3.1357978697951046
-5.109710490948168,-3.2818436241475357
-5.094699003788206,3.685391492730306
-4.110208396147718,2.1577495280294188
-5.5605724992422445,2.4304570709949065
-1.3594363475234397,2.5166524645297987
-2.215830291077601,-2.9096109397056815
-5.13823882300707,1.1460773325667213
-4.009900464219705,0.2619674898472149
-5.881935339642724,2.257814113871397
-5.317605295087793,-2.7508925103189354
-4.233146614326416,-2.7691315235048313
-6.811743589508748,-2.001263907252967
-5.08172288397937,0.10606983809007063
-4.5759058581063465,1.1325325076708685
-5.755208001400888,-0.10549034828036712
-3.631787938616927,-3.394183332619265
-7.297454032337487,1.8677659959702158
-5.610422443130881,0.4828731447096299
2.1438030564894537,-3.13923819376951
-1.097417465766258,-4.538837262725477
-5.37525844814319,-1.3384316312071323
-1.786264119876384,0.8593417731199309
-4.442230676849379,-0.33356968650169594
-0.9231017222436698,-3.4871451555711315
-6.063010815983564,-2.6450068086016314
-4.8417843140576355,2.89631520719994
-0.22191383072691093,-2.529141936187238
-1.8901144084515302,0.326904733356492
-2.380729258596011,-4.59658579907977
-5.345221387256807,0.29196693495991055
1.3979017467941608,1.3854159470826288
-3.3236649655627497,1.7707935283329435
-1.160145334925955,-3.8406182563734386
0.39106571727134254,-6.009025216032032
-2.9514870381456055,0.09378959321086218
-5.550554561691087,-1.800036200801544
-2.7948230373753438,-5.321892915372049
-4.9644202130045905,1.4120357493355602
-4.929458665991917,-0.008031150059722124
-7.659603819900918,0.43833172210501065
-6.61780750981911,-1.2524362411864656
-5.273392304495441,-1.9639557366026235
-6.265406086679244,-2.605247130620467
-5.050706516232035,-0.6971864567143689
-1.6200384080215657,0.4129409674787487
-1.1671479496950508,0.6280250164862126
-2.2334354100620164,1.6814932775662161
-2.8157793661038477,1.1087591552993317
-0.006457243348897245,0.29599768268011234
-5.461099144006127,0.10053313515893635
-5.2666983590071395,2.3143695873112025
-1.096799933760866,5.268374057798031
-7.045232261394351,1.4942335308754533
-5.840895300084608,4.163349301354886
-4.407704003699395,1.9246923701156888
-4.75210288813187,5.297480925227917
-3.4884234267453187,4.081414860300387
-4.365945893855836,2.803392587535067
-3.9353074032030313,3.1471483860764753
-0.0970571181385285,3.275051351278351
-3.6935317159929575,2.820696984187613
-0.3713204362639292,2.700078295899245
-6.059452956838324,0.9462533595644117
-4.0674843335007935,1.1629106724590803
-1.245118105396874,3.7353380030362757
-3.1736266173170367,3.9383880393396296
-0.7327663327410944,6.910620235467031
-3.9085825601012187,4.676255506197189
-4.029219636307446,4.873664316264048
-6.554104812641241,4.420442836324385
-1.0003852566124325,4.466875540737217
-4.416414880967415,2.7536036093694545
-6.3389280731123865,2.1950636422788325
-4.635240156748025,4.041427599394928
-6.904726288579715,4.723017899356854
-4.475103563845469,2.905883142909071
-3.356104905460604,2.6489288219647906
-8.011871786065704,2.5750742918817515
-3.789644240508839,5.2515638817762
-4.023700005487829,4.812030444291086
-3.3503213260833804,0.9192704945885175
-0.942846073412219,-0.20438823799252445
-0.9470385869820866,0.2579741221208298
-1.5498772700459367,0.5459563834212021
-1.3661508152596233,2.416039608563563
-0.6304619538168574,1.3969778994208348
-1.7875876383378486,1.9142929841380416
-0.25658804968210164,3.4767439665635824
-2.2261582602057826,0.4031717577948616
-2.7699509724085987,1.8138805884927376
2.002988928653344,1.183248917981207
1.0214652314511607,2.3396557497063646
-3.6981885458754777,-0.869853599631994
-2.213529951481828,1.3975608240292492
-4.414614359575073,2.7214976659722803
-0.13009454189552422,5.123539284069801
-5.230663669523069,1.5345112618740027
-1.8976827240414968,3.362279390512598
-8.695325060964812,0.391422262464983
1.192341842023696,2.4510086129932214
0.47079214704268985,-0.06669054722331445
2.545545597394507,-2.095038480429951
-0.8060503754293892,-0.46060040390754375
-1.910626456487975,1.6166672721025215
-1.9410228459716283,1.9587149498393446
-2.3359769356205566,1.164592268407277
-1.2600425368206016,-0.9143719560582655
-3.2756140864526566,-2.8653537417352477
-0.18209791607009007,1.6663490227768976
-3.226339555486606,2.5402232643990574
2.363518608633335,1.4806303068880018
-4.093141833927157,-3.5713358196782963
-2.342490750948206,-0.8514823350790245
1.8710428441680171,1.7739770725168105
-0.12465357176883722,3.255209783739168
3.8635253364200235,9.642164300334978
5.376358773726096,7.654067409646626
0.7828622634593029,6.041027504324777
1.1059537324695097,1.0239267352604449
-4.721240159105746,0.8525329466956465
-3.340551529793116,0.728150308331073
-1.0080169696695087,0.24643995133686272
3.365240599092468,-5.222790563103794
1.4764735240448854,1.0637539692088145
2.4126366701973128,-1.6719054708974923
2.399823896112017,5.8132076828802495
1.351917005802718,1.10763283651742
0.1738277272898797,-6.435255582866669
1.419219234615796,-2.233173916017174
2.9830773372841475,-2.5185837333742285
1.649511803665264,-3.1399969171183697
1.4194167567729945,-2.0853164472955146
-1.1469838418094547,-3.2794383774957536
0.8916638795460669,-4.421475353140424
0.11286294283673964,-4.490752957537313
0.8968050268766425,-2.536156263922047
0.41100547144020383,-5.115610442946457
2.618361386613514,-4.446448884386337
-0.9597294051188346,-4.4482484969727345
0.0969585904329469,2.419175558818184
4.903821863650815,6.655929819879274
3.3684419812423183,-5.028328699753879
2.147995893284882,-6.248009471578726
4.791833569079022,1.2212004864581532
7.8669180253304924,-3.167015557103249
5.284629707343611,2.314878865509685
7.8788292073374695,0.1321348620060988
-2.3693205056557223,-1.257135327586337
-3.7626325348224077,0.48535498977440694
0.13653162828211665,0.21765278728347032
1.7745093112672035,-0.4631542782530847
-0.9669321118213587,-7.598494199296673
-1.2265748898119986,-5.875929921690705
-0.7194088261858937,-5.240812436599734
-1.5573620126320744,-5.678861160704436
0.116994438541642,-3.8665746579173583
0.5350346753672565,-2.353886283704073
-0.2529804665178905,-7.384250779318753
-0.6202157173594809,-2.4345293614520984
-0.5260615414883493,-1.0662216307671792
-0.17205783638051517,-7.299945036392386
-1.10357126252833,-4.938068213143517
1.1685637032015463,-0.024054112494231623
-5.864228326737812,0.05245435421733481
-1.3286614342289984,-2.5193427220479334
-2.4154940174073825,-2.56496753812225
-3.3430068073978747,2.2408812186143856
-3.919635162877747,2.3021512414796916
-3.2226389430038793,-0.6346401696608899
-3.657161824476354,2.0983828811891727
-1.6662299532512765,-4.250305576229291
-1.1008993830710334,-3.2767554971754116
-1.771157971404722,-1.227941586228607
0.20808284810666416,0.26827811362530746
-2.190716600030184,-2.1410034546878762
-6.391416041178734,-0.30714283384629376
-6.08823088839362,-1.0925369773132785
-7.325921462945085,-1.024583901240708
-6.62842320976258,-2.5215772734850392
-2.954340986104293,-1.847829645919089
-3.642077172688539,-0.17350529694782071
-1.799387264880834,-3.920096252000699
-5.793156994669572,1.7835290275794
-4.924225767899317,3.1837520836661337
-5.661877996871064,-0.2003964912828281
-4.548365200232239,-6.986860661741394
-4.629108397456217,-3.8521367032463103
-5.612075625221443,0.25900474622126424
-5.236257694625018,-4.7642381738473505
-4.5336028277874,-5.402919078848912
-5.874897245563805,-3.95728943231006
-5.507821505720461,-3.4286113932877496
-5.719996773494792,-3.650761693611913
-2.567204699367797,-4.5253496800560695
-6.273379274359906,-4.07888096072688
-4.377515692284222,-1.4161259038412033
-3.8939858379939234,-1.6232831910052017
-5.919848075146496,-4.684184439989701
-5.201981074885376,-2.1928347952286225
-5.677338515890972,-2.34249832068072
-6.069873113094129,-1.3860834232504786
-4.964674510737165,-1.484302362762515
-6.034510918749036,-1.712467417577303
-4.227450454567399,-3.154946210850698
-4.361657387371523,-1.0456376965289893
-5.576385662525428,0.9325124508037002
-3.9276732805670065,-3.146127149344614
-6.55819687564218,-1.8818241078712032
-5.181772955157203,-3.0559247635620865
-4.26593659745039,-0.14940363803722265
-6.209884935295027,-1.2859111048555614
-6.183718084548896,-2.7886988062845983
-2.2423754372295437,-0.4784288174019843
-0.17844607852543307,-0.05760628002965893
1.1389835826666288,-3.3685409922113987
-5.900735736726038,0.45117508166220094
-3.3362026391572517,0.24418856856874277
5.891508323929114,-0.3094783413062351
-1.8077979269422653,-2.401384378934715
1.1062241316911288,-0.4628364098727788
2.648852571646433,-0.2759723597456795
-6.127665498424808,-2.173380895374499
-5.9582978524988635,-4.122431660382091
-6.011545830511999,-0.6634029189286893
-5.770333611623806,-2.7251782300051395
-4.7878485226939915,-3.049582659955572
-5.189979442587079,-4.193512475130893
-5.0194773074062145,-3.9570835764374808
-6.203684566547284,-4.508789091007548
-0.6652036816006732,-4.125010933285163
-4.56712558456696,-3.797313151364811
-1.5599323390280084,-4.563629384618542
-5.081556121102601,-7.144048315622827
-6.454467839060425,-1.9777948696933265
3.929766130224264,3.3191879988442405
1.9812189303324763,1.3212871766896113
3.1958731920033343,-6.170501953417074
4.41253578444325,-1.440335617217456
5.044195441646746,-2.033782935819082
4.286483899750318,-0.014851905630912017
1.2047240030952653,4.6022653645487495
9.302981656359664,-5.062443110781664
6.2801824106158595,-0.6625132196144377
4.775127727944282,5.427474165321608
9.039603636218981,3.0274093699086335
8.821547109477024,1.5509141967949076
6.727911032614962,-0.957478297968172
6.472811073919043,2.9052369997722423
4.843824670554136,-1.7719922294064905
3.9597367840669873,-2.1360631980028675
6.940004294781973,0.24582657851618003
6.041912561374198,-2.181045136479907
8.579227319588897,0.4476332769233859
7.121687561520228,-1.572724988684061
7.628054855038877,1.2292023942871675
7.491819495595786,0.7563970158100123
7.440800927711417,2.251835297722661
6.41963119614734,-2.693818269487919
6.545213661560015,-4.824882748427319
8.216362189530154,4.943711256610798
7.272741387084675,0.14679817790866712
7.830376994788675,-1.5886981723311662
7.836217368995711,1.0519926086571008
5.285016179618129,0.45316197041353967
5.754773419638733,-2.470407075158177
9.363229418635767,1.6508363835520627
7.863407271048244,2.716597385000219
6.796136210037919,-1.266991802804723
7.95640584294522,-0.1549013335447488
7.853428814388634,2.2714703789896817
7.619700830728924,-0.19964970593161904
10.08194855049865,0.7594454399075228
6.657793241955569,1.391260893652717
9.48289903696413,-0.6926686580816047
8.491045112143595,0.8989984536233507
8.293010772784713,-0.9453690967885819
6.16273783878771,-5.005229080182974
7.302671518483949,0.3373114930769562
6.780330009508002,1.3800392287065408
1.9641341175705822,2.8870630037739073
8.057792660147875,4.366744391172604
7.370547852956571,1.5466573534470123
5.551262265599867,2.5303513808803184
6.526330043462703,3.237834460578895
6.767565588203713,1.2661977620349112
9.17031604682047,3.5701796514096147
8.97970060840644,5.540561569794079
7.028135688160081,0.3404185507124881
8.165509098891953,0.7289955616067973
7.1840544730265075,4.267213506571048
9.586512034360833,0.038916445756241126
9.094778191337886,4.1245217457904335
2.749764272262585,3.863427575997388
1.0039958093316024,-2.2943407099514177
2.44885450925529,3.393930597363252
3.5382188386335174,2.8630983723608194
3.2947686927529074,2.279273693733818
6.473956274892524,1.7098589273387925
6.398065314395015,2.3060464597455743
3.6518814422170482,1.3862153757818045
6.615239232039903,4.830960341362089
4.484129250426783,1.5913239849724394
0.3694066544409189,-0.700072390883818
3.5679625816106384,2.590939476137736
6.231894900749003,3.2703156298079286
7.295888988525408,-0.6440117724671679
5.18023572447468,-2.3174994434918843
6.729181086097251,1.3336810657718903
8.704279644418149,3.3707739587738472
7.534066033686808,2.1403697699164006
8.582950555355756,3.2638968381810844
7.015529288150914,2.0168805939748276
6.416691658087345,2.2676557968995774
5.496675164581494,0.5855808718358023
2.2563045805736666,0.3336551223158787
7.466880859158443,0.8269199210179907
6.580195911174686,0.1926292762002631
7.028110014253303,1.1187129108128264
6.49651261403532,3.7741753418198845
6.228035033424231,3.7889327906852093
3.259659747664342,0.909476403276258
6.495979361728643,0.04220801433855448
7.961065409837457,-0.08267170113898548
9.017885376773112,5.158727789540883
10.609737039300315,-1.3148767786513997
9.336551997392988,3.5985936046294853
6.142533953566374,3.5363019688611326
-1.1447208236797053,-4.251212830581073
0.6973807890432407,1.2449983008137453
6.3684399929038875,3.087736079543863
9.604813259069717,6.496574644550948
2.3859908266666148,-3.2696667960692185
6.635656850007762,3.379390864048803
3.426343065758404,3.371760800299606
8.262922913932286,2.333464856230882
7.371962122066571,1.640990549629358
3.676352976109428,3.9057349410286504
4.665698425933227,-0.6583225470542483
4.926500555854133,-2.5915600411332425
6.78005279473787,-2.029306402021217
7.498361727935633,-1.0982339734157422
6.832963502493767,-1.7871751763676442
2.0854875270860354,-3.9309236267697534
2.8579658763713156,-2.5262721890380138
4.285735837354163,-0.22584755797112194
4.415353443839382,-5.41345966571808
4.68327431456184,-2.5423324739806032
4.22617703213028,-1.7565011852074937
4.635475589652295,-2.8817179367028594
6.19723918659484,-3.00688085588397
6.924765701665239,-0.5773634273663799
6.448779157629325,-0.9415828191341661
7.247478542983389,-4.021750723473824
5.03630917604692,-1.914355732977273
4.61231653157498,-3.3584212110793152
5.724828951571245,-3.574313356684989
4.787352915561435,-4.081547251098218
4.739665253871091,-3.0630726222056928
7.834197640107279,-1.01459694221715
8.101907762357284,-0.9907023888242887
4.38935736123679,-2.344204385803661
4.588729258156773,-2.417207901693924
7.836326745269081,-3.7546936012908088
7.301707358957096,-3.7394582576006687
3.7506725273909445,-1.0019332227366973
4.87594576233394,-2.3619222191960167
5.814642291551617,-4.549594845945393
7.081191649629579,-3.1758031192320475
6.911573879284403,-2.6446526228456704
7.509289734413235,0.306555354728742
6.642497114748823,-0.942134588469463
6.231033993153834,-3.1135019357090186
-2.4009302054405364,-2.8931130606522313
4.689508755911046,-1.7073754560184686
4.056173028139316,-3.898738826886397
3.52158751989673,-5.335245747710063
3.608470692793704,-7.1554976337961795
2.1540392296745017,-8.325394432574063
2.8714427242560667,-5.234389304500421
4.4658641953537686,-5.94869527086039
-0.2682376224384469,-5.512799211847464
4.750886259949751,-5.097688436452323
5.89622342301436,-6.8413730050788795
5.269507458028364,-5.699243429284358
4.267125500445889,-4.432565252833568
6.426273323679722,-2.556254164800188
4.834123745356777,-3.0927255767363913
8.008130804748783,-5.19439251527323
7.818546541811179,-5.212002434814529
0.8185961822500357,1.9449075955509298
0.688788728776218,2.4098801649410806
6.610039574233832,1.3690847282716914
6.518703086960114,3.4110530317953587
4.4227080906785,4.53161112657184
7.181495904366431,0.7223773523782094
4.808257919758809,1.3151259108754667
5.954825279945362,2.679420620449933
6.6712983888218895,3.355287282378344
5.956818745497912,-1.8321707586695588
6.958740935453083,-0.3684490994905216
5.9225231959447395,-2.9898366112787405
6.124628962140337,-1.1603370457731945
2.4671068500121276,-7.794786827019726
5.686275562544246,-2.4450151623886764
6.139674395330436,-1.6295640484702547
7.109702868881086,-1.3505432303379552
4.033288433657344,-0.04427509421971588
1.5668331512227534,-3.2549157714346637
1.08845172270487,0.08579705741354322
2.5537620800692697,0.6040058350768153
0.9708245234674164,-4.411884360384381
5.541731840701197,-1.5828459598074347
1.8962662056937876,-5.6357037276152715
6.569348266542051,-3.275710645562059
3.203147007601581,-1.8265352592669344
1.005967934580569,-2.513609337838777
5.486059064631343,-1.441477338323365
2.1648504328454687,0.19626448171960517
6.308166195630428,-1.956941479379406
5.757845185292104,-2.733914163165837
6.299399206714924,0.4580964559471063
2.393380224701833,-2.6773645483047366
6.785807482790542,-4.033017444189402
6.218586768382117,-2.0373500648340417
7.261384879541692,-2.312393684692822
6.731561642903598,-3.7137480048165545
2.325423471429652,3.196430096575499
3.304145063965102,3.6243882352279764
-3.6724926317633,-1.0404526133874599
2.801849185748471,2.8049696441991148
4.729027173624998,-2.165776219059544
4.500402441884629,-0.2849038036994667
2.2919593687670963,-2.7296931490844
0.9670231657466191,-1.4848469481139865
7.866958160846118,1.4279115046026463
5.274515467564807,4.566234440964165
3.966628518156284,1.4974085931651258
1.640839926921654,-4.015892635539086
6.202146168658075,1.2773101254026977
0.8076234064411458,1.1850593102918494
2.1251614192715276,2.7436507673414954
6.584662109872019,-1.9237898566223823
6.753443175672444,0.9706135290722908
9.242308601230453,-0.13607237578842088
6.713345441459458,-0.30464373604000905
5.827193633258145,-0.37066336399267286
5.137256494141474,-3.7022600895888718
5.149128815082295,-5.669406610178866
4.132149063186187,-1.287388234910405
-0.689689857012559,-4.201108282979513
6.618654459461993,2.3440424021690216
7.330724475423305,-0.42370239014083527
7.717914026490305,3.3423503927453733
